,Flow ID, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Packets/s, Flow IAT Max,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd Header Length, Bwd Header Length, Min Packet Length, Packet Length Std, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,Active Mean, Active Max, Active Min, Inbound
280,"('59.166.0.2', '149.171.126.9', 21003, 80, 6)",6,0.0006949901580810547,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5755.477186963979,0.0006799697875976562,0.0006949901580810547,0.00023166338602701822,0.0003170148565375572,0.0006799697875976562,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023166338602701822,0.0006799697875976562,3.814697265625e-06,0
281,"('149.171.126.9', '59.166.0.2', 80, 21003, 6)",6,6.9141387939453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,289262.3448275862,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,6.9141387939453125e-06,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0
282,"('149.171.126.18', '175.45.176.0', 80, 61089, 6)",6,0.2770729064941406,8,0,354,54,132.5,127.91696525480894,0,0,0.0,0.0,28.873266972312862,0.16860508918762207,0.2770729064941406,0.03958184378487723,0.057742869375063545,0.16860508918762207,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,160,0,54,127.91696525480894,0,8,0,0,132.5,132.5,0.0,16383,0,4,0.03958184378487723,0.16860508918762207,3.814697265625e-06,0
283,"('59.166.0.8', '149.171.126.3', 61715, 1173, 6)",6,0.0008368492126464844,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4779.833618233618,0.0008101463317871094,0.0008368492126464844,0.0002789497375488281,0.0003756393984185181,0.0008101463317871094,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002789497375488281,0.0008101463317871094,7.867813110351562e-06,0
284,,0,1.0013580322265625e-05,0,2,0,0,0.0,0.0,70,70,70.0,0.0,199728.7619047619,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,1
285,"('59.166.0.6', '149.171.126.0', 57983, 53, 17)",17,1.7881393432617188e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,111848.10666666667,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,1.7881393432617188e-05,1.7881393432617188e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0
286,"('149.171.126.0', '59.166.0.6', 53, 57983, 17)",17,1.5974044799804688e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,125203.10447761194,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0
287,"('59.166.0.6', '149.171.126.0', 50778, 80, 6)",6,0.0007059574127197266,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5666.064167510976,0.0006959438323974609,0.0007059574127197266,0.0002353191375732422,0.00032571084529218905,0.0006959438323974609,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002353191375732422,0.0006959438323974609,5.0067901611328125e-06,0
288,"('149.171.126.0', '59.166.0.6', 80, 50778, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
289,"('175.45.176.0', '149.171.126.18', 4159, 80, 6)",6,0.4320559501647949,10,0,251,54,97.8,76.65611521594346,0,0,0.0,0.0,23.145150520866096,0.3011360168457031,0.4320559501647949,0.04800621668497721,0.09393003445319477,0.3011360168457031,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,2,0,200,0,54,76.65611521594346,0,8,0,0,97.8,97.8,0.0,16383,0,4,0.04800621668497721,0.3011360168457031,6.9141387939453125e-06,0
290,"('59.166.0.1', '149.171.126.2', 28172, 5190, 6)",6,0.0007579326629638672,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5277.513683548285,0.0007419586181640625,0.0007579326629638672,0.00025264422098795575,0.0003460060849629281,0.0007419586181640625,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025264422098795575,0.0007419586181640625,5.0067901611328125e-06,0
291,"('149.171.126.2', '59.166.0.1', 5190, 28172, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
292,"('149.171.126.18', '175.45.176.0', 80, 4159, 6)",6,0.38273096084594727,10,0,330,54,112.6,108.74208017138535,0,0,0.0,0.0,26.128014252876426,0.2955019474029541,0.38273096084594727,0.042525662316216364,0.09056175158915054,0.2955019474029541,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,200,0,54,108.74208017138535,0,10,0,0,112.6,112.6,0.0,16383,0,5,0.042525662316216364,0.2955019474029541,5.0067901611328125e-06,0
293,"('59.166.0.1', '149.171.126.0', 26719, 53, 17)",17,1.0967254638671875e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
294,"('149.171.126.0', '59.166.0.1', 53, 26719, 17)",17,7.867813110351562e-06,2,0,103,103,103.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
295,"('59.166.0.1', '149.171.126.3', 28468, 80, 6)",6,0.0007109642028808594,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5626.162307176392,0.000701904296875,0.0007109642028808594,0.00023698806762695312,0.0003287456489317563,0.000701904296875,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023698806762695312,0.000701904296875,4.0531158447265625e-06,0
296,,0,5.0067901611328125e-06,0,2,0,0,0.0,0.0,70,70,70.0,0.0,399457.5238095238,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,1
297,"('59.166.0.7', '149.171.126.7', 57137, 53, 17)",17,1.6927719116210938e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,118149.40845070423,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0
298,"('149.171.126.7', '59.166.0.7', 53, 57137, 17)",17,1.3113021850585938e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,152520.14545454545,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,0.0,1.3113021850585938e-05,1.3113021850585938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.3113021850585938e-05,1.3113021850585938e-05,1.3113021850585938e-05,0
299,"('59.166.0.7', '149.171.126.0', 50602, 80, 6)",6,0.0007610321044921875,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5256.020050125313,0.0007479190826416016,0.0007610321044921875,0.0002536773681640625,0.00034948764521243794,0.0007479190826416016,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002536773681640625,0.0007479190826416016,4.0531158447265625e-06,0
300,"('149.171.126.0', '59.166.0.7', 80, 50602, 6)",6,6.9141387939453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,289262.3448275862,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,6.9141387939453125e-06,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0
301,"('59.166.0.7', '149.171.126.0', 30731, 25229, 6)",6,0.0010170936584472656,4,0,70,66,68.0,2.0,0,0,0.0,0.0,3932.7744960150026,0.0010030269622802734,0.0010170936584472656,0.0003390312194824219,0.0004695167096206374,0.0010030269622802734,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0003390312194824219,0.0010030269622802734,5.9604644775390625e-06,0
302,"('149.171.126.0', '59.166.0.7', 25229, 30731, 6)",6,2.86102294921875e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,699050.6666666666,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,0.0,2.86102294921875e-06,2.86102294921875e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,0
303,"('59.166.0.2', '149.171.126.5', 53437, 32103, 6)",6,0.0008299350738525391,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4819.654122378627,0.0008111000061035156,0.0008299350738525391,0.000276645024617513,0.00037791885995175334,0.0008111000061035156,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.000276645024617513,0.0008111000061035156,7.867813110351562e-06,0
304,"('149.171.126.5', '59.166.0.2', 32103, 53437, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
305,"('59.166.0.8', '149.171.126.3', 47629, 33289, 6)",6,0.0008399486541748047,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4762.195855804712,0.0008208751678466797,0.0008399486541748047,0.0002799828847249349,0.00038247038475204786,0.0008208751678466797,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002799828847249349,0.0008208751678466797,8.106231689453125e-06,0
306,,0,5.0067901611328125e-06,0,2,0,0,0.0,0.0,70,70,70.0,0.0,399457.5238095238,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,1
